id,PipelineChainage,ROUMarker,ODMeter,Latitude,Longitude,ControllerName,ChannelID,TerrainClassification,LandmarkDescription,AddionalDecription,VulnerablePoint,regioninfoId
1618,153376,Warning Board,12284,27.324074,77.638047,3,2,Agricultural Land,On 2 Mtr Right Side Desi Bamboor Trees and Jamum Tree(Blueberry) and on 2 Mtr Left Side Bamboor Trees,WB,f,5
1619,153496,TLP Board,11959,27.324834,77.639445,3,2,Agricultural Land,On 5 Mtr Left Side Hut ,Nil,f,5
1620,153897,Bounday Pillar,11558,27.327385,77.644695,3,2,Agricultural Land,"On 10 Mtr Right Side Pump ,10 Mtr Right Side Mango Tree and on100 Mtr Left Side House",Nil,f,5
1621,154000,KM Post,11329,27.327399,77.644763,3,2,Agricultural Land,On 60Mtr Right Side Pump and on 60 Mtr left Side temporary house ,Nil,f,5
1622,154015,TLP Board,11318,27.327644,77.645285,3,2,Minor Road Crossing,On 100 Mtr Left Side Road and on 10 Mtr Right Side Road,Nil,f,5
1623,154073,Bounday Pillar,11260,27.327833,77.645742,3,2,Agricultural Land,On 20 mtr left side Babool Tree ,Nil,f,5
1624,154126,Bounday Pillar,11207,27.328377,77.646499,3,2,Agricultural Land,On 10 mtr left side Babool  tree and on 10 mtr Right Side Tamarind Tree,Nil,f,5
1625,154532,Warning Board,11082,27.328949,77.647262,3,2,Canal Crossing,2nd big canal mathura side,WB,f,5
1626,154580,Warning Board,11010,27.32915278,77.64747767,3,2,Canal Crossing,1stbig canal bharathpurside,WB,f,5
1627,154653,Warning Board,10445,27.33212081,77.65335194,3,2,Canal Crossing,1st big canal mathura side,WB,f,5
1628,155000,KM Post,10289,27.33295958,77.65498494,3,2,Agricultural Land,80m front tree,Nil,f,5
1629,155461,Warning Board,9902,27.336067,77.6615,3,2,Canal Crossing,canal mathura side,WB,f,5
1630,155461,Warning Board,9916,27.333658,77.656738,3,2,Canal Crossing,canal & road bharathpur side,WB,f,5
1631,156000,KM Post,9140,27.338461,77.666345,3,2,Agricultural Land,40m left permanent water pump,Nil,f,5
1632,156051,TLP Board,9328,27.33684927,77.66324907,3,2,Agricultural Land,30m back side bore pump,Nil,f,5
1633,156576,Warning Board,8765,27.339909,77.668982,3,2,Canal Crossing,canal mathura side,WB,f,5
1634,156872,Warning Board,8472,27.3415055,77.67227494,3,2,Cart Track (Kachha Road),mathura side dirt road,WB,f,5
1635,157000,KM Post,8104,27.34236495,77.67425753,3,2,Agricultural Land,right tree,Nil,f,5
1636,157226,Bounday Pillar,7881,27.34542021,77.68187589,3,2,Agricultural Land,left pump right tree,Nil,f,5
1637,158000,KM Post,7033,27.34602577,77.68318904,3,2,Agricultural Land,"30m left side bore pump, right HT line",Nil,f,5
1638,158700,TLP Board,6895,27.347594,77.68669,3,2,Agricultural Land,right 10m tree,Nil,f,5
1639,158828,Warning Board,6445,27.34820999,77.68795316,3,2,Minor Road Crossing,mathura side road,WB,t,5
1640,159000,KM Post,6311,27.34862627,77.68892076,3,2,Agricultural Land,left 30m tree,Nil,t,5
1641,159275,Warning Board,6196,27.3486637,77.68906055,3,2,Canal Crossing,canal bharathpur side,WB,f,5
1642,159293,Warning Board,6181,27.34934772,77.6904461,3,2,Canal Crossing,canal mathura side,WB,f,5
1643,159396,Bounday Pillar,5915,27.35018273,77.69190718,3,2,Railway Crossing,front railway track,Nil,f,5
1644,159414,Warning Board,5824,27.35219677,77.69424952,3,2,Railway Crossing,100m front railway track,WB,f,5
1645,159422,Warning Board,6021,27.34940431,77.69067346,3,2,Railway Crossing,bharathpur side rail track,WB,f,5
1646,159446,Warning Board,5979,27.34972083,77.69135172,3,2,Railway Crossing,mathura side rail track,WB,f,5
1647,159580,TLP Board,5493,27.35603327,77.69823362,3,2,Cart Track (Kachha Road),front dirt road,Nil,f,5
1648,160000,KM Post,4902,27.35840798,77.70020677,3,2,Agricultural Land,left tree,Nil,f,5
1649,160261,TLP Board,4581,27.36286431,77.70307357,3,2,Minor Road Crossing,right 150m road,Nil,f,5
1650,161003,KM Post,3853,27.36625762,77.70413317,3,2,Cart Track (Kachha Road),mathura side dirt road,Nil,f,5
1651,161069,TLP Board,3976,27.36371351,77.70331311,3,2,Cart Track (Kachha Road),mathura side dirt road,Nil,f,5
1652,161290,Warning Board,3437,27.36725395,77.70445706,3,2,Minor Road Crossing,back road 10m,WB,t,5
1653,161297,Bounday Pillar,3559,27.3672302,77.70442903,3,2,Hard / Rocky Soil,left house,Nil,f,5
1654,161362,Warning Board,3417,27.36833863,77.705332,3,2,Minor Road Crossing,mathura side road,WB,f,5
1655,162002,KM Post,3264,27.36851102,77.70573748,3,2,Major Road Crossing,"ht line, permanent water pump",Nil,f,5
1656,162065,Bounday Pillar,3201,27.36881218,77.70564739,3,2,Major Road Crossing,left hpcl bunk,Nil,f,5
1657,162112,Warning Board,3176,27.36942262,77.70604578,3,2,Major Road Crossing,back highway,WB,f,5
1658,162186,Warning Board,3106,27.37132155,77.70682564,3,2,Minor Road Crossing,front road 20m,WB,f,5
1659,162400,Bounday Pillar,2865,27.37293009,77.70639892,3,2,Canal Crossing,front canal,Nil,f,5
1660,162550,TLP Board,2634,27.37540552,77.70519581,3,2,Canal Crossing,front canal,Nil,f,5
1661,162663,Warning Board,2671,27.3732203,77.70610391,3,2,Canal Crossing,right canal,WB,f,5
1662,162823,Warning Board,2364,27.37557207,77.70526096,3,2,Cart Track (Kachha Road),dirt road bharathpur,WB,t,5
1663,162990,Bounday Pillar,2191,27.37721023,77.70449628,3,2,Agricultural Land,farms,Nil,f,5
1664,163000,KM Post,2128,27.37726373,77.703957,3,2,Agricultural Land,farms,Nil,f,5
1665,163100,Warning Board,1958,27.37775026,77.70283805,3,2,Canal Crossing,canal bharathpur side,WB,f,5
1666,163116,Warning Board,2081,27.37726373,77.70328356,3,2,Canal Crossing,"back canal, front sugarcane farms",WB,f,5
1667,163121,Bounday Pillar,2007,27.37747496,77.70308254,3,2,Canal Crossing,"back canal, right trees",Nil,f,5
1668,163156,Bounday Pillar,1972,27.3774645,77.70290246,3,2,Canal Crossing,back canal,Nil,f,5
1669,163400,Bounday Pillar,1672,27.37786463,77.69986686,3,2,Barren Land,"left jungle, right open land",Nil,f,5
1670,163486,Warning Board,1777,27.37913386,77.70124661,3,2,Minor Road Crossing,back road,WB,f,5
1671,163619,Warning Board,1451,27.37856959,77.69897218,3,2,Barren Land,"left jungle, right factory",WB,f,5
1672,163850,Warning Board,1311,27.37975537,77.69741524,3,2,Industrial Land," left bpcl, right atta mill",WB,f,5
1673,164000,KM Post,922,27.38165644,77.6984783,3,2,Industrial Land,"left bpcl, right house",Nil,f,5
1674,164030,Bounday Pillar,1092,27.38103548,77.69853047,3,2,Industrial Land,"left bpcl wall, right old abondened factory",Nil,f,5
1675,164100,Bounday Pillar,796,27.382285,77.69769324,3,2,Industrial Land,"left bpcl, right bricks factory",Nil,f,5
1676,164600,Bounday Pillar,319,27.38460638,77.69467276,3,2,Industrial Land,near boundary wall,Nil,f,5
1677,164700,Bounday Pillar,299,27.38485288,77.69470491,3,2,Industrial Land,emergency  gate hpcl,Nil,f,5
1678,164800,Bounday Pillar,281,27.384814,77.695295,3,2,Industrial Land,boundary wall hpcl mathura,Nil,f,5
1679,164900,Bounday Pillar,281,27.384814,77.695295,3,1,Agricultural Land,MATHURA BOUNDARY WALL,Nil,f,5
1680,164900,Bounday Pillar,0,27.384814,77.695295,3,1,Agricultural Land,Mathura Pids,Nil,f,5
1681,164900,Bounday Pillar,0,27.384814,77.695295,3,2,Industrial Land,HPCL Station,Nil,f,5
1682,165000,KM Post,418,27.384849,77.694691,3,1,Agricultural Land,BOUNDARY WALL PARALLEL,Nil,f,5
1683,165000,Bounday Pillar,869,27.387725,77.697081,3,1,Agricultural Land,FARM LAND,Nil,f,5
1684,165090,Bounday Pillar,507,27.38602,77.694513,3,1,Agricultural Land,BOUNDARY WALL PARALLEL,Nil,f,5
1685,165295,Warning Board,712,27.386844,77.694412,3,1,Agricultural Land,BOUNDARY WALL PARALLEL,WB,f,5
1686,165488,TLP Board,765,27.387536,77.696751,3,1,Railway Crossing,SV-5 SIDE OF RAILWAY CROSSING,WB,f,5
1687,165826,Warning Board,1053,27.388052,77.699011,3,1,Agricultural Land,FARM LAND,WB,f,5
1688,166000,KM Post,1141,27.388046,77.699667,3,1,Agricultural Land,FARM LAND,Nil,f,5
1689,166451,Warning Board,1569,27.387974,77.702373,3,1,Cart Track (Kachha Road),4MRT DIRT ROAD MATHURA SIDE ,WB,t,5
1690,166473,Warning Board,1643,27.387922,77.704292,3,1,Barren Land,"OPEN SPACE, FOREST AREA",WB,f,5
1691,167000,KM Post,2066,27.387849,77.706358,3,1,Barren Land,"OPEN SPACE, FOREST AREA",Nil,f,5
1692,167486,TLP Board,2546,27.38766,77.711108,3,1,Barren Land,"OPEN SPACE, FOREST AREA",Nil,f,5
1693,168000,KM Post,3095,27.387574,77.717382,3,1,Barren Land,"OPEN SPACE, FOREST AREA",Nil,f,5
1694,168399,Bounday Pillar,3471,27.387325,77.720849,3,1,Barren Land,"OPEN SPACE, FOREST AREA",Nil,f,5
1695,168602,Warning Board,3808,27.387383,77.725982,3,1,Minor Road Crossing,MAIN ROAD 4MTR SV 05,WB,t,5
1696,169000,KM Post,4060,27.387283,77.727638,3,1,Agricultural Land,FARM LAND,Nil,f,5
1697,169220,Bounday Pillar,4278,27.387192,77.728643,3,1,Agricultural Land,FARM LAND,Nil,f,5
1698,169250,Warning Board,4630,27.387237,77.734286,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD SV-05 SIDE/CANAL 12MTR MATHURA SIDE,WB,f,5
1699,169260,Warning Board,4642,27.387243,77.734312,3,1,Canal Crossing,CANAL 12MTR SV-05 SIDE,WB,t,5
1700,169881,Warning Board,4926,27.387244,77.734373,3,1,Agricultural Land,FARM LAND,WB,f,5
1701,170000,KM Post,5208,27.387391,77.737142,3,1,Agricultural Land,FARM LAND,Nil,f,5
1702,170377,Warning Board,5680,27.387582,77.743137,3,1,Minor Road Crossing,MAIN ROAD 4MTR MATHURA SIDE,WB,t,5
1703,170406,TLP Board,5626,27.387569,77.74179,3,1,Agricultural Land,FARM LAND,Nil,f,5
1704,170478,Warning Board,5769,27.387603,77.744597,3,1,Cart Track (Kachha Road),2MRT DIRT ROAD SV-05 SIDE,WB,f,5
1705,170858,Warning Board,6325,27.387671,77.747527,3,1,Agricultural Land,FARM LAND,WB,f,5
1706,171000,KM Post,6447,27.387805,77.749958,3,1,Agricultural Land,FARM LAND,Nil,f,5
1707,171067,Bounday Pillar,6491,27.387831,77.750806,3,1,Agricultural Land,FARM LAND,Nil,f,5
1708,171145,Warning Board,6595,27.387777,77.751211,3,1,River Crossing,RIVER CROSSING MATHURA SIDE,WB,f,5
1709,171360,Warning Board,6824,27.387307,77.752368,3,1,River Crossing,RIVER CROSSING SV-05 SIDE,WB,f,5
1710,171474,Bounday Pillar,6924,27.386774,77.753848,3,1,Agricultural Land,FARM LAND,Nil,f,5
1711,171608,TLP Board,7058,27.386306,77.755127,3,1,Agricultural Land,FARM LAND,Nil,f,5
1712,172000,KM Post,7717,27.387745,77.759398,3,1,Agricultural Land,FARM LAND,Nil,f,5
1713,172342,Warning Board,8077,27.389308,77.763817,3,1,Agricultural Land,4MTR DRAIN MATHURA SIDE,WB,f,5
1714,172455,Warning Board,8083,27.38988,77.765555,3,1,Agricultural Land,4MTR DRAIN SV05 SIDE,WB,f,5
1715,173000,KM Post,8653,27.391124,77.769136,3,1,Agricultural Land,FARM LAND,Nil,f,5
1716,173063,TLP Board,8716,27.391725,77.770747,3,1,Major Road Crossing,4MRT MAIN ROAD MATHURA SIDE ,Nil,f,5
1717,173258,Warning Board,8722,27.391943,77.771325,3,1,Major Road Crossing,4MRT MAIN ROAD SV-05 SIDE,WB,t,5
1718,174000,KM Post,9492,27.393791,77.777197,3,1,Agricultural Land,FARM LAND,Nil,f,5
1719,174400,TLP Board,9968,27.394855,77.780143,3,1,Agricultural Land,FARM LAND,Nil,f,5
1720,175000,KM Post,10616,27.397433,77.787582,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD MATHURA SIDE ,Nil,f,5
1721,175200,Bounday Pillar,10865,27.398056,77.789635,3,1,Agricultural Land,FARM LAND,Nil,t,5
1722,175300,TLP Board,10974,27.398648,77.792367,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD SV-05 SIDE,Nil,f,5
1723,176000,KM Post,11559,27.398695,77.796282,3,1,Agricultural Land,FARM LAND,Nil,f,5
1724,176099,Warning Board,11625,27.398723,77.798829,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD SV-05 SIDE,WB,t,5
1725,176169,Bounday Pillar,12041,27.398741,77.80023,3,1,Agricultural Land,FARM LAND,Nil,f,5
1726,176170,Bounday Pillar,11744,27.398725,77.798932,3,1,Agricultural Land,INSIDE ROU,Nil,f,5
1727,176423,Warning Board,12122,27.398774,77.803151,3,1,Cart Track (Kachha Road),10MRT DIRT ROAD MATHURA SIDE ,WB,f,5
1728,176532,Warning Board,12244,27.399876,77.804066,3,1,Cart Track (Kachha Road),10MRT DIRT ROAD SV-05 SIDE,WB,t,5
1729,176729,Bounday Pillar,12303,27.39995,77.804137,3,1,Agricultural Land,FARM LAND,Nil,f,5
1730,177000,KM Post,12723,27.400639,77.807667,3,1,Agricultural Land,FARM LAND,Nil,f,5
1731,177113,TLP Board,12875,27.400739,77.808784,3,1,Agricultural Land,FARM LAND,Nil,f,5
1732,177433,Warning Board,13158,27.400867,77.810245,3,1,Major Road Crossing,4MRT MAIN ROAD MATHURA SIDE ,WB,f,5
1733,177787,Warning Board,13331,27.4011,77.813261,3,1,Major Road Crossing,4MRT MAIN ROAD MATHURA SIDE ,WB,t,5
1734,177791,Warning Board,13349,27.401204,77.814895,3,1,Canal Crossing,15MTR CANAL CROSSING SV05 SIDE ,WB,f,5
1735,178000,KM Post,13680,27.401213,77.81501,3,1,Agricultural Land,FARM LAND,Nil,f,5
1736,178050,Bounday Pillar,13682,27.401722,77.818105,3,1,Cart Track (Kachha Road),7MRT DIRT ROAD MATHURA SIDE ,Nil,f,5
1737,178100,Bounday Pillar,13683,27.401738,77.818201,3,1,Cart Track (Kachha Road),7MRT DIRT ROAD SV-05 SIDE,Nil,f,5
1738,178115,Warning Board,13858,27.401985,77.819589,3,1,Canal Crossing,15MTR CANAL CROSSING SV05 SIDE ,WB,f,5
1739,178258,Warning Board,13853,27.401745,77.818223,3,1,Canal Crossing,15MTR CANAL CROSSING MATHURA SIDE ,WB,f,5
1740,178291,Bounday Pillar,13994,27.402177,77.820715,3,1,Canal Crossing,15MTR CANAL CROSSING MATHURA SIDE ,Nil,f,5
1741,178470,Bounday Pillar,14173,27.40232,77.821512,3,1,Agricultural Land,FARM LAND,Nil,f,5
1742,178715,Warning Board,14458,27.402625,77.82466,3,1,Canal Crossing,6MTR CANAL CROSSING MATHURA SIDE ,WB,f,5
1743,178756,Warning Board,14355,27.40263,77.824512,3,1,Major Road Crossing,8MRT MAIN ROAD SV-05 SIDE,WB,t,5
1744,178884,Warning Board,14022,27.402291,77.821384,3,1,Canal Crossing,15MTR CANAL CROSSING SV05 SIDE ,WB,f,5
1745,178895,Warning Board,14464,27.402623,77.825885,3,1,Canal Crossing,6MTR CANAL CROSSING SV05 SIDE ,WB,f,5
1746,179000,KM Post,14566,27.402621,77.825941,3,1,Agricultural Land,FARM LAND,Nil,f,5
1747,179454,Bounday Pillar,15056,27.40256,77.830948,3,1,Agricultural Land,FARM LAND,Nil,t,5
1748,180000,KM Post,15655,27.401928,77.834889,3,1,Agricultural Land,FARM LAND,Nil,f,5
1749,180183,TLP Board,15905,27.401392,77.837472,3,1,Agricultural Land,FARM LAND,Nil,f,5
1750,180662,Warning Board,16464,27.399912,77.843257,3,1,Canal Crossing,12MTR CANAL CROSSING MATHURA SIDE ,WB,f,5
1751,180682,Warning Board,16475,27.399409,77.845223,3,1,Canal Crossing,12MTR CANAL CROSSING SV05 SIDE /2MRT DIRT ROAD MATHURA SIDE ,WB,f,5
1752,180945,Bounday Pillar,16667,27.399113,77.846393,3,1,Agricultural Land,FARM LAND,Nil,f,5
1753,181000,KM Post,16862,27.398915,77.847176,3,1,Agricultural Land,FARM LAND,Nil,f,5
1754,181246,TLP Board,17154,27.398668,77.848973,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD MATHURA SIDE ,Nil,f,5
1755,181360,Bounday Pillar,17268,27.398224,77.852058,3,1,Agricultural Land,FARM LAND,Nil,f,5
1756,182000,KM Post,17704,27.397952,77.853636,3,1,Agricultural Land,FARM LAND,Nil,f,5
1757,182211,Warning Board,17841,27.396896,77.857346,3,1,Major Road Crossing,4MRT MAIN ROAD MATHURA SIDE ,WB,f,5
1758,183000,KM Post,18906,27.394158,77.868742,3,1,Cart Track (Kachha Road),2MRT DIRT ROAD SV-05 SIDE,Nil,f,5
1759,183207,OFC Marker,19133,27.394152,77.868765,3,1,Agricultural Land,FARM LAND,Nil,f,5
1760,183425,Bounday Pillar,19351,27.393207,77.872952,3,1,Cart Track (Kachha Road),2MRT DIRT ROAD SV-05 SIDE,Nil,f,5
1761,184000,KM Post,19738,27.392631,77.87549,3,1,Agricultural Land,FARM LAND,Nil,f,5
1762,184154,TLP Board,19943,27.392048,77.877736,3,1,Agricultural Land,FARM LAND,Nil,f,5
1763,185000,KM Post,20758,27.390358,77.884211,3,1,Cart Track (Kachha Road),3MRT DIRT ROAD MATHURA SIDE ,Nil,f,5
1764,185000,Warning Board,21403,27.387649,77.892463,3,1,Major Road Crossing,7MRT MAIN ROAD SV-05 SIDE,WB,f,5
1765,185260,Warning Board,20958,27.389808,77.886346,3,1,Canal Crossing,8MTR CANAL CROSSING MATHURA SIDE ,WB,f,5
1766,185298,Warning Board,20986,27.389082,77.888416,3,1,Cart Track (Kachha Road),4MRT DIRT ROAD SV-05 SIDE,WB,f,5
1767,185601,KM Post,21638,27.387625,77.892535,3,1,Agricultural Land,FARM LAND,Nil,t,5
1768,186228,Bounday Pillar,21894,27.386238,77.896467,3,1,Agricultural Land,FARM LAND,Nil,f,5
1769,186348,TLP Board,22014,27.386089,77.896897,3,1,Agricultural Land,FARM LAND,Nil,f,5
1770,187000,KM Post,22772,27.385297,77.904359,3,1,Agricultural Land,FARM LAND,Nil,f,5
1771,187244,OFC Marker,23053,27.38503,77.906325,3,1,Agricultural Land,FARM LAND,Nil,f,5
1772,187297,TLP Board,23106,27.384637,77.908588,3,1,Major Road Crossing,12MRT MAIN ROAD MATHURA SIDE ,Nil,t,5
1773,187898,Warning Board,23137,27.384578,77.908952,3,1,Major Road Crossing,12MRT MAIN ROAD SV-05 SIDE,WB,f,5
1774,188000,KM Post,31408,27.381777,77.919378,4,2,Agricultural Land,FARM LAND,Nil,f,5
1775,188006,Warning Board,23815,27.383286,77.914038,3,1,Major Road Crossing,7MRT MAIN ROAD MATHURA SIDE ,WB,t,5
1776,188531,TLP Board,30898,27.38111,77.921646,4,2,Agricultural Land,FARM LAND,Nil,f,5
1777,189000,KM Post,30526,27.37972,77.926726,4,2,Agricultural Land,FARM LAND,Nil,f,5
1778,189227,Warning Board,30329,27.379408,77.928082,4,2,Cart Track (Kachha Road),DIRT ROAD 3MTR SV-06 SIDE,WB,t,5
1779,189233,TLP Board,30197,27.379406,77.928562,4,2,Agricultural Land,FARM LAND,Nil,f,5
1780,189275,Warning Board,30120,27.379322,77.92931,4,2,Major Road Crossing,MAIN ROAD 5MTR SV-06 SIDE,WB,f,5
1781,189492,Bounday Pillar,30061,27.378394,77.932855,4,2,Agricultural Land,FARM LAND,Nil,t,5
1782,190000,KM Post,29546,27.377592,77.93628,4,2,Agricultural Land,FARM LAND,Nil,f,5
1783,190246,TLP Board,29319,27.377018,77.938044,4,2,Cart Track (Kachha Road),DIRT ROAD 2MTR SV-06 SIDE,Nil,f,5
1784,190879,Warning Board,28847,27.375677,77.942666,4,2,Agricultural Land,FARM LAND,WB,f,5
1785,191000,KM Post,28664,27.375012,77.945293,4,2,Agricultural Land,FARM LAND,Nil,f,5
1786,191468,Warning Board,27832,27.373635,77.950834,4,2,Cart Track (Kachha Road),DIRT ROAD 2MTR SV-05 SIDE,WB,f,5
1787,191500,Warning Board,28195,27.373639,77.950786,4,2,Major Road Crossing,MAIN ROAD 5MTR SV-06 SIDE,WB,f,5
1788,192000,KM Post,27358,27.371973,77.957867,4,2,Agricultural Land,FARM LAND,Nil,f,5
1789,192451,Warning Board,27117,27.371961,77.957913,4,2,Cart Track (Kachha Road),DIRT ROAD 4MTR SV-05 SIDE,WB,t,5
1790,193000,KM Post,26421,27.369207,77.965894,4,2,Agricultural Land,FARM LAND,Nil,t,5
1791,193223,TLP Board,26217,27.367556,77.970429,4,2,Cart Track (Kachha Road),DIRT ROAD 4MTR SV-06 SIDE,Nil,t,5
1792,193975,Warning Board,25538,27.36667,77.973073,4,2,Major Road Crossing,MAIN ROAD 6MTR SV-06 SIDE,WB,t,5
1793,194000,KM Post,25454,27.365705,77.975776,4,2,Agricultural Land,FARM LAND,Nil,f,5
1794,194290,TLP Board,25180,27.364486,77.979526,4,2,Cart Track (Kachha Road),DIRT ROAD 3MTR SV-06 SIDE,Nil,f,5
1795,194737,Warning Board,24802,27.364469,77.979584,4,2,Major Road Crossing,MAIN ROAD 9MTR SV-05 SIDE,WB,f,5
1796,194744,Warning Board,24528,27.363601,77.98226,4,2,Agricultural Land,FARM LAND,WB,t,5
1797,195000,KM Post,24270,27.362927,77.984437,4,2,Agricultural Land,FARM LAND,Nil,f,5
1798,195236,TLP Board,24049,27.361704,77.988827,4,2,Agricultural Land,FARM LAND,Nil,f,5
1799,195529,Bounday Pillar,23756,27.361546,77.989175,4,2,Agricultural Land,FARM LAND,Nil,f,5
1800,196000,KM Post,23534,27.360508,77.991458,4,2,Agricultural Land,FARM LAND,Nil,f,5
1801,196231,Warning Board,23045,27.35881,77.995607,4,2,Canal Crossing,CANAL 12MTR SV-05 SIDE,WB,f,5
1802,196262,Warning Board,23000,27.358738,77.996438,4,2,Major Road Crossing,MAIN ROAD 6MTR SV-06 SIDE,WB,f,5
1803,196546,Warning Board,22903,27.358687,77.997115,4,2,Major Road Crossing,MAIN ROAD 6MTR SV-06 SIDE,WB,t,5
1804,196724,Bounday Pillar,22841,27.357774,78.000521,4,2,Agricultural Land,FARM LAND,Nil,f,5
1805,197000,KM Post,22493,27.356519,78.005262,4,2,Agricultural Land,FARM LAND,Nil,f,5
1806,197512,TLP Board,21999,27.356093,78.006854,4,2,Agricultural Land,FARM LAND,Nil,f,5
1807,198000,KM Post,21499,27.354547,78.012933,4,2,Cart Track (Kachha Road),DIRT ROAD 3MTR SV-06 SIDE,Nil,t,5
1808,198590,Warning Board,20522,27.352414,78.020481,4,2,Agricultural Land,FARM LAND,WB,f,5
1809,198849,Bounday Pillar,20370,27.352264,78.021025,4,2,Agricultural Land,FARM LAND,Nil,f,5
1810,199000,KM Post,20329,27.352068,78.021968,4,2,Cart Track (Kachha Road),DIRT ROAD 4MTR SV-06 SIDE,Nil,t,5
1811,199119,Bounday Pillar,20234,27.35145,78.025692,4,2,Agricultural Land,FARM LAND,Nil,f,5
1812,199557,Warning Board,19872,27.351447,78.025768,4,2,Cart Track (Kachha Road),DIRT ROAD 3MTR SV-05 SIDE,WB,t,5
1813,200083,Bounday Pillar,19270,27.351148,78.031868,4,2,Agricultural Land,FARM LAND,Nil,f,5
1814,200115,Warning Board,19238,27.35112,78.031992,4,2,Agricultural Land,FARM LAND,WB,t,5
1815,200215,KM Post,19153,27.350064,78.035392,4,2,Agricultural Land,FARM LAND,Nil,f,5
